GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
oscar-cp,oscar.cp.examples,ElectricityMarket,54,0,0,0,0,0,17,0,17,0
oscar-cp,oscar.cp.examples,VRPTWInstance,101,0,0,0,15,0,15,0,15,0
oscar-cp,oscar.cp.examples,ElectricityMarket.,396,0,6,0,28,0,41,0,38,0
oscar-cp,oscar.cp.examples,Rack.,348,0,0,0,28,0,30,0,30,0
oscar-cp,oscar.cp.examples,KnightTour,37,0,0,0,0,0,9,0,9,0
oscar-cp,oscar.cp.examples,LargeScaleGreedyCumulative.,231,0,0,0,20,0,26,0,26,0
oscar-cp,oscar.cp.examples,QuadraticAssignmentLNS.,322,0,6,0,28,0,32,0,29,0
oscar-cp,oscar.cp.examples,Rack.ModelType,177,0,22,0,1,0,35,0,22,0
oscar-cp,oscar.cp.examples,MagicNumber.,353,0,0,0,24,0,18,0,18,0
oscar-cp,oscar.cp.examples,EuroDecisionChistmas.,262,0,0,0,15,0,19,0,19,0
oscar-cp,oscar.cp.examples,PatientTransportationProblem.,2484,0,6,0,79,0,59,0,56,0
oscar-cp,oscar.cp.examples,Dudeney,29,0,0,0,0,0,9,0,9,0
oscar-cp,oscar.cp.examples,Rack.CardType.,35,0,0,0,1,0,7,0,7,0
oscar-cp,oscar.cp.examples,Eternity.,507,0,0,0,35,0,31,0,31,0
oscar-cp,oscar.cp.examples,BACP,74,0,0,0,0,0,23,0,23,0
oscar-cp,oscar.cp.examples,Rack.CardType,155,0,20,0,1,0,29,0,19,0
oscar-cp,oscar.cp.examples,ConnectedGraph,35,0,0,0,0,0,11,0,11,0
oscar-cp,oscar.cp.examples,ExampleTable.,737,0,0,0,41,0,19,0,19,0
oscar-cp,oscar.cp.examples,FreqAssignment,32,0,0,0,0,0,10,0,10,0
oscar-cp,oscar.cp.examples,Domino,73,0,0,0,0,0,19,0,19,0
oscar-cp,oscar.cp.examples,GardnerTwoPlusTwo.,300,0,0,0,18,0,19,0,19,0
oscar-cp,oscar.cp.examples,Euler,27,0,0,0,0,0,8,0,8,0
oscar-cp,oscar.cp.examples,Binero.,251,0,2,0,20,0,22,0,21,0
oscar-cp,oscar.cp.examples,LostAtSeaCircuit,40,0,0,0,0,0,12,0,12,0
oscar-cp,oscar.cp.examples,Debug.,182,0,0,0,13,0,18,0,18,0
oscar-cp,oscar.cp.examples,QueensReplay,4,0,0,0,0,0,1,0,1,0
oscar-cp,oscar.algo.branchings,BinarySetBranching,0,44,0,2,0,5,0,5,0,4
oscar-cp,oscar.algo.branchings,MaxSelectionBranching,141,0,16,0,27,0,12,0,4,0
oscar-cp,oscar.algo.branchings,NaryStaticOrderBranching,89,0,6,0,11,0,5,0,2,0
oscar-cp,oscar.algo.branchings,BinaryBranching,4,213,0,16,0,39,1,14,1,6
oscar-cp,oscar.algo.branchings,ConflictOrderingSearch,8,375,1,25,0,66,2,24,1,12
oscar-cp,oscar.algo.branchings,BinaryABS,314,0,18,0,33,0,23,0,14,0
oscar-cp,oscar.algo.branchings,IncrementalStatistics,115,0,2,0,17,0,7,0,6,0
oscar-cp,oscar.algo.branchings,SingletonBounds,109,0,4,0,14,0,16,0,14,0
oscar-cp,oscar.algo.branchings,LCSearchSimplePhaseAssign,348,0,30,0,56,0,25,0,10,0
oscar-cp,oscar.algo.branchings,SplitLastConflict.,5,7,0,0,0,1,1,2,1,2
oscar-cp,oscar.algo.branchings,BinaryStaticOrderBranching,9,95,0,6,1,12,2,5,2,2
oscar-cp,oscar.algo.branchings,ShavingDomain,100,0,6,0,12,0,15,0,12,0
oscar-cp,oscar.algo.branchings,MaxSelectionBranching.,16,0,0,0,3,0,3,0,3,0
oscar-cp,oscar.algo.branchings,ShavingDomain.,15,0,0,0,2,0,3,0,3,0
oscar-cp,oscar.algo.branchings,BinaryABS.,14,0,0,0,1,0,4,0,4,0
oscar-cp,oscar.algo.branchings,BinaryLastConflict,284,0,20,0,47,0,20,0,10,0
oscar-cp,oscar.algo.branchings,BinaryDomainSplitBranching,0,65,0,2,0,7,0,5,0,4
oscar-cp,oscar.algo.branchings,ShavingBounds,128,0,6,0,14,0,16,0,13,0
oscar-cp,oscar.algo.branchings,SplitLastConflict,163,287,14,18,13,54,15,14,4,9
oscar-cp,oscar.algo.branchings,SingletonBounds.,15,0,0,0,2,0,3,0,3,0
oscar-cp,oscar.algo.branchings,ShavingBounds.,15,0,0,0,2,0,3,0,3,0
oscar-cp,oscar.algo.branchings,ConflictOrderingSearch.,18,0,0,0,3,0,3,0,3,0
oscar-cp,oscar.algo.array,ArrayQueue,174,225,16,12,26,42,17,13,7,9
oscar-cp,oscar.algo.array,ArraySet,332,0,34,0,47,0,27,0,10,0
oscar-cp,oscar.algo.array,ArrayMap,131,253,24,10,13,41,20,7,3,7
oscar-cp,oscar.algo.array,ArrayStack.,12,0,0,0,1,0,3,0,3,0
oscar-cp,oscar.algo.array,ArrayHeapDouble,132,305,16,26,17,54,18,18,6,9
oscar-cp,oscar.algo.array,ArrayHeap,261,0,20,0,43,0,22,0,12,0
oscar-cp,oscar.algo.array,ArrayHeapInt,107,325,12,30,12,59,12,24,3,12
oscar-cp,oscar.algo.array,ArrayQueue.,12,0,0,0,1,0,3,0,3,0
oscar-cp,oscar.algo.array,ArrayStack,101,97,11,5,17,17,14,11,8,9
oscar-cp,oscar.algo.array,ArrayStackInt,110,71,10,4,18,13,15,8,9,7
oscar-cp,oscar.algo.array,ArrayStackInt.,12,0,0,0,1,0,3,0,3,0
oscar-cp,oscar.cp.scheduling,package,15,0,0,0,0,0,2,0,2,0
oscar-cp,oscar.cp.scheduling,package.,70,0,0,0,12,0,4,0,4,0
oscar-cp,oscar.cp.scheduling.precedencegraph.nogoods,NoGood,10,14,0,0,1,2,3,1,3,1
oscar-cp,oscar.cp.scheduling.precedencegraph.nogoods,NoGoodBase,37,195,0,22,6,32,2,15,2,4
oscar-cp,oscar.cp.scheduling.precedencegraph.nogoods,NoGoodManager,13,0,0,0,2,0,2,0,2,0
oscar-cp,oscar.cp.scheduling.precedencegraph.nogoods,NoGoodWithWatchedLiterals,21,44,0,0,2,4,3,6,3,6
oscar-cp,oscar.cp.scheduling.precedencegraph.nogoods,PrecedenceLiteralWatcher,8,58,1,5,1,5,2,10,1,8
oscar-cp,oscar.cp.scheduling.precedencegraph.nogoods,NoGoodRecorder,0,139,1,7,0,19,1,8,0,5
oscar-cp,oscar.cp.scheduling.precedencegraph.nogoods,PrecedenceLiteral,0,21,0,0,0,1,0,4,0,4
oscar-cp,oscar.cp.constraints.mdd,StaticMddEdge.,5,13,0,0,1,3,1,2,1,2
oscar-cp,oscar.cp.constraints.mdd,MddKnapsack.,5,170,0,4,1,16,1,4,1,2
oscar-cp,oscar.cp.constraints.mdd,StaticMddNode.,5,13,0,0,1,3,1,2,1,2
oscar-cp,oscar.cp.constraints.mdd,StaticMddImpl..anon.new Comparator() {...},47,0,8,0,8,0,6,0,2,0
oscar-cp,oscar.cp.constraints.mdd,StaticMddImpl,268,952,35,67,54,157,29,55,4,29
oscar-cp,oscar.cp.constraints.mdd,StaticMddSplittedNode,44,0,2,0,9,0,5,0,4,0
oscar-cp,oscar.cp.constraints.mdd,StaticMdd.,24,534,1,23,5,87,3,21,2,10
oscar-cp,oscar.cp.constraints.mdd,Mdd4RConstraint,49,1571,7,115,9,286,7,63,1,8
oscar-cp,oscar.cp.constraints.mdd,StaticMddNode,5,180,1,7,1,35,2,22,1,19
oscar-cp,oscar.cp.constraints.mdd,StaticMddEdge,24,65,4,4,4,10,4,9,2,7
oscar-cp,oscar.cp.constraints.mdd,StaticMddConstraint,3,0,0,0,1,0,1,0,1,0
oscar-cp,oscar.cp.constraints.mdd,GlobalNode,0,45,0,6,0,8,0,8,0,5
oscar-cp,oscar.cp.constraints.mdd,MddKnapsack,6,0,0,0,0,0,1,0,1,0
oscar-cp,oscar.cp.constraints.mdd,ReversibleMddNode,0,253,0,12,0,37,0,22,0,16
oscar-cp,oscar.cp.constraints.mdd,Mdd4Constraint,15,375,1,25,3,60,4,19,3,7
oscar-cp,oscar.cp.constraints.mdd,ReversibleMddEdge,0,33,0,0,0,1,0,6,0,6
oscar-cp,oscar.cp.constraints.mdd,StaticMdd,28,3,0,0,1,1,6,1,6,1
oscar-cp,oscar.cp.constraints,Count,37,492,2,30,3,65,3,35,1,21
oscar-cp,oscar.cp.constraints,NestedGCCDecompFWC,26,743,7,41,6,87,11,36,4,19
oscar-cp,oscar.cp.constraints,ReversibleDoublyLinkedList,342,0,20,0,34,0,20,0,10,0
oscar-cp,oscar.cp.constraints,UnaryResourceWithTransitionTimes,65,1857,12,100,10,239,13,70,1,26
oscar-cp,oscar.cp.constraints,BinaryAnd,137,0,16,0,19,0,15,0,7,0
oscar-cp,oscar.cp.constraints,GraphBipartite,16,301,1,7,2,38,2,18,1,15
oscar-cp,oscar.cp.constraints,Garded,90,0,18,0,10,0,16,0,7,0
oscar-cp,oscar.cp.constraints,AllDiffExceptFWC,149,0,12,0,30,0,11,0,5,0
oscar-cp,oscar.cp.constraints,GCCUpperBC,40,1117,2,62,5,172,3,48,1,18
oscar-cp,oscar.cp.constraints,DiffVal,11,18,0,0,1,2,1,2,1,2
oscar-cp,oscar.cp.constraints,DiffVar,41,52,4,4,6,11,5,4,1,4
oscar-cp,oscar.cp.constraints,GCC,10,141,1,7,2,9,2,5,1,2
oscar-cp,oscar.cp.constraints,CCTreeNode,10,89,0,6,3,8,1,20,1,17
oscar-cp,oscar.cp.constraints,CPObjectiveGeometricMinimize.,14,0,0,0,1,0,4,0,4,0
oscar-cp,oscar.cp.constraints,UnaryResourceWithTransitionTimesAndFamilies,232,2198,34,110,30,248,29,116,3,70
oscar-cp,oscar.cp.constraints,InSetReif,34,337,7,35,2,47,8,29,1,15
oscar-cp,oscar.cp.constraints,BinaryClause,19,60,0,8,1,14,2,7,2,3
oscar-cp,oscar.cp.constraints,BinaryKnapsack.,5,7,0,0,0,1,1,2,1,2
oscar-cp,oscar.cp.constraints,DiffReif,45,114,8,12,6,21,8,11,2,7
oscar-cp,oscar.cp.constraints,ReservoirResource.,20,28,0,0,3,2,3,3,3,3
oscar-cp,oscar.cp.constraints,FlowType.,27,0,4,0,2,0,5,0,3,0
oscar-cp,oscar.cp.constraints,GCCFWC,6,557,5,57,1,118,6,32,1,6
oscar-cp,oscar.cp.constraints,BinPackingFlow,31,300,3,15,2,38,4,15,1,9
oscar-cp,oscar.cp.constraints,CPObjective,52,56,2,0,6,8,11,9,10,9
oscar-cp,oscar.cp.constraints,CPObjectiveGeometricMaximize.,14,0,0,0,1,0,4,0,4,0
oscar-cp,oscar.cp.constraints,Regular,19,93,0,0,1,10,1,3,1,3
oscar-cp,oscar.cp.constraints,FlowType,4,0,0,0,0,0,1,0,1,0
oscar-cp,oscar.cp.constraints,GraphPath.Node.3.,22,16,1,1,0,1,4,2,3,2
oscar-cp,oscar.cp.constraints,MinAssignment,46,796,2,38,3,123,5,37,3,19
oscar-cp,oscar.cp.constraints,CPObjectiveUnitMaximize.,5,7,0,0,0,1,1,2,1,2
oscar-cp,oscar.cp.constraints,AllDifferentExcept,235,0,12,0,24,0,15,0,9,0
oscar-cp,oscar.cp.constraints,SubCircuit.,24,18,1,1,1,3,3,3,2,3
oscar-cp,oscar.cp.constraints,AsymetricHeldKarp,52,0,0,0,4,0,5,0,5,0
oscar-cp,oscar.cp.constraints,ExcludesNode,11,21,0,0,1,2,1,3,1,3
oscar-cp,oscar.cp.constraints,MulVar,187,399,12,24,14,46,10,17,1,8
oscar-cp,oscar.cp.constraints,ElementCst2D.,5,68,0,2,1,9,1,4,1,3
oscar-cp,oscar.cp.constraints,GraphUndirectedConnected,27,515,6,30,2,61,7,33,1,21
oscar-cp,oscar.cp.constraints,Inverse,24,259,2,24,2,44,3,19,1,8
oscar-cp,oscar.cp.constraints,UnaryResourceVilim.,17,0,0,0,3,0,3,0,3,0
oscar-cp,oscar.cp.constraints,ModuloLHS.,21,11,0,0,0,1,4,2,4,2
oscar-cp,oscar.cp.constraints,MinCircuit,231,0,8,0,16,0,14,0,10,0
oscar-cp,oscar.cp.constraints,NotAllEqual,153,0,14,0,24,0,16,0,9,0
oscar-cp,oscar.cp.constraints,PartialInverse,244,0,26,0,39,0,22,0,9,0
oscar-cp,oscar.cp.constraints,LexLeq,418,336,65,21,38,42,43,12,3,9
oscar-cp,oscar.cp.constraints,EqVal,9,24,0,0,1,2,1,4,1,4
oscar-cp,oscar.cp.constraints,GraphPath.Node.new Ordered() {...},133,34,21,1,0,2,24,4,13,4
oscar-cp,oscar.cp.constraints,GraphPath.Node.new Ordered() {...},133,34,21,1,0,2,24,4,13,4
oscar-cp,oscar.cp.constraints,CPObjectiveUnitMinimize.,5,7,0,0,0,1,1,2,1,2
oscar-cp,oscar.cp.constraints,FlowType.OF.,34,8,0,0,0,1,8,2,8,2
oscar-cp,oscar.cp.constraints,HeldKarp,101,579,4,16,9,66,10,21,6,15
oscar-cp,oscar.cp.constraints,Automaton,37,135,12,12,6,22,13,13,1,13
oscar-cp,oscar.cp.constraints,WatcherKnapsack,0,49,0,4,0,6,0,4,0,2
oscar-cp,oscar.cp.constraints,GCCVar,22,104,1,7,2,10,2,7,1,4
oscar-cp,oscar.cp.constraints,Maximum,13,174,0,10,1,23,1,12,1,7
oscar-cp,oscar.cp.constraints,SumLeEq,114,0,4,0,15,0,9,0,7,0
oscar-cp,oscar.cp.constraints,AtLeastNValue,24,35,1,1,2,3,2,4,1,4
oscar-cp,oscar.cp.constraints,UnaryRank,29,331,0,6,1,35,1,20,1,17
oscar-cp,oscar.cp.constraints,Arborescence,166,0,4,0,21,0,8,0,6,0
oscar-cp,oscar.cp.constraints,CPObjectiveUnit,75,105,10,6,7,14,16,15,10,13
oscar-cp,oscar.cp.constraints,LightBinaryKnapsack,23,380,1,25,1,68,2,17,1,5
oscar-cp,oscar.cp.constraints,MemberReif,32,239,3,35,1,50,4,26,1,10
oscar-cp,oscar.cp.constraints,PrefixCCEmbedded,1377,0,98,0,198,0,78,0,29,0
oscar-cp,oscar.cp.constraints,SetCard,20,106,2,6,1,17,3,7,1,5
oscar-cp,oscar.cp.constraints,AllDiffBC,27,987,2,72,3,164,4,51,2,16
oscar-cp,oscar.cp.constraints,Or,245,355,49,49,33,50,30,32,2,11
oscar-cp,oscar.cp.constraints,ElementVarBC,28,203,0,14,1,46,1,13,1,6
oscar-cp,oscar.cp.constraints,AllDiffAC,9,32,0,0,1,3,1,3,1,3
oscar-cp,oscar.cp.constraints,Deviation,176,740,19,57,19,93,17,38,3,14
oscar-cp,oscar.cp.constraints,ElementVarAC,589,0,36,0,70,0,36,0,18,0
oscar-cp,oscar.cp.constraints,NestedGCCFWC.TempList,0,66,0,0,0,6,0,8,0,8
oscar-cp,oscar.cp.constraints,NestedGCCFWC.TempStructure,0,36,0,0,0,4,0,7,0,7
oscar-cp,oscar.cp.constraints,CCTree,18,231,4,18,0,35,4,18,0,11
oscar-cp,oscar.cp.constraints,OrReif,42,261,1,23,3,37,3,20,2,9
oscar-cp,oscar.cp.constraints,ElementCst,96,233,10,12,13,29,10,11,3,7
oscar-cp,oscar.cp.constraints,Modulo,33,308,10,34,1,39,11,19,1,7
oscar-cp,oscar.cp.constraints,Abs,14,221,0,20,1,37,1,16,1,6
oscar-cp,oscar.cp.constraints,CountingBasedAllDifferent,5,713,1,37,1,113,2,33,1,15
oscar-cp,oscar.cp.constraints,Le,14,52,0,2,1,6,1,6,1,5
oscar-cp,oscar.cp.constraints,Sequence,45,143,6,6,1,15,7,7,1,7
oscar-cp,oscar.cp.constraints,ChannelTSP,19,304,3,5,1,20,5,13,2,12
oscar-cp,oscar.cp.constraints,AllDiffBC.Interval,10,48,1,1,0,2,2,9,1,9
oscar-cp,oscar.cp.constraints,GraphPath,79,1617,16,80,2,173,20,102,4,70
oscar-cp,oscar.cp.constraints,ElementVarAC3.ElementEq,27,138,0,10,1,21,1,9,1,4
oscar-cp,oscar.cp.constraints,ParetoConstraint.,17,0,0,0,2,0,3,0,3,0
oscar-cp,oscar.cp.constraints,GrEqVarReif,24,163,4,16,2,26,5,13,1,7
oscar-cp,oscar.cp.constraints,AtMostNValue,212,287,30,12,35,40,18,10,2,5
oscar-cp,oscar.cp.constraints,GCCUpperBC.Interval,10,105,1,1,0,10,2,15,1,15
oscar-cp,oscar.cp.constraints,And,53,166,3,11,4,24,3,13,1,8
oscar-cp,oscar.cp.constraints,CPObjectiveGeometric,61,0,4,0,5,0,6,0,4,0
oscar-cp,oscar.cp.constraints,SetEq,16,93,0,0,1,13,1,6,1,6
oscar-cp,oscar.cp.constraints,SetDiff,22,174,3,15,1,21,4,14,1,8
oscar-cp,oscar.cp.constraints,Gr,14,83,0,8,1,12,1,10,1,6
oscar-cp,oscar.cp.constraints,RequiresEdge,11,26,0,0,1,2,1,3,1,3
oscar-cp,oscar.cp.constraints,CPObjectiveUnit.,12,0,0,0,1,0,3,0,3,0
oscar-cp,oscar.cp.constraints,CPObjectiveGeometricMaximize,78,0,0,0,13,0,14,0,14,0
oscar-cp,oscar.cp.constraints,GraphComplement,16,108,0,0,1,20,1,5,1,5
oscar-cp,oscar.cp.constraints,EqReif,16,84,0,10,1,19,1,8,1,3
oscar-cp,oscar.cp.constraints,Eq,62,39,7,5,4,4,7,3,2,2
oscar-cp,oscar.cp.constraints,PrefixCCEmbedded.BoundsStructure,90,0,2,0,8,0,13,0,12,0
oscar-cp,oscar.cp.constraints,RequiresNode,11,21,0,0,1,2,1,3,1,3
oscar-cp,oscar.cp.constraints,CPObjectiveLexicographic,188,0,14,0,20,0,17,0,10,0
oscar-cp,oscar.cp.constraints,AtLeastNValueAC.,5,7,0,0,1,1,1,1,1,1
oscar-cp,oscar.cp.constraints,StackOfStackInt,70,133,8,8,9,21,10,8,3,7
oscar-cp,oscar.cp.constraints,WeightedSum,132,372,9,15,10,41,11,13,2,10
oscar-cp,oscar.cp.constraints,SequenceDecomposition,38,185,7,7,1,15,8,8,1,8
oscar-cp,oscar.cp.constraints,BinPacking,19,93,0,0,1,7,1,5,1,5
oscar-cp,oscar.cp.constraints,CountSimple,359,0,28,0,53,0,28,0,14,0
oscar-cp,oscar.cp.constraints,BinaryKnapsack,48,675,5,37,3,91,8,28,3,12
oscar-cp,oscar.cp.constraints,ReservoirResource,79,306,0,0,1,26,4,2,4,2
oscar-cp,oscar.cp.constraints,BinaryOr,21,116,0,16,1,20,1,14,1,6
oscar-cp,oscar.cp.constraints,BinaryKnapsackWithCardinality,232,0,16,0,30,0,17,0,9,0
oscar-cp,oscar.cp.constraints,AtLeastNValueAC,79,892,23,49,11,124,19,40,4,19
oscar-cp,oscar.cp.constraints,ElementCst..anon.new Comparator() {...},4,24,1,1,0,2,1,2,0,2
oscar-cp,oscar.cp.constraints,Sum,23,312,1,27,1,71,2,17,1,4
oscar-cp,oscar.cp.constraints,SoftGCCFWC,106,664,15,47,14,128,13,27,1,8
oscar-cp,oscar.cp.constraints,AtLeastNValueFWC,14,294,1,11,1,41,2,13,1,8
oscar-cp,oscar.cp.constraints,MinCircuit.,12,0,0,0,1,0,3,0,3,0
oscar-cp,oscar.cp.constraints,GrEqCteReif,19,101,1,9,2,18,2,11,1,7
oscar-cp,oscar.cp.constraints,MulCteRes,151,270,12,22,14,37,12,13,1,7
oscar-cp,oscar.cp.constraints,PrefixCCEmbedded.FWCStructure,80,0,6,0,9,0,10,0,7,0
oscar-cp,oscar.cp.constraints,ResourceCostAllDifferent,1261,0,98,0,182,0,74,0,25,0
oscar-cp,oscar.cp.constraints,ModuloLHS,149,23,20,0,1,2,27,4,17,4
oscar-cp,oscar.cp.constraints,ParetoConstraint,12,122,1,3,1,14,3,9,2,8
oscar-cp,oscar.cp.constraints,InducedSubGraph,16,80,0,2,1,14,1,6,1,5
oscar-cp,oscar.cp.constraints,StockingCost,48,680,2,40,3,92,4,54,2,35
oscar-cp,oscar.cp.constraints,AlternativeActivities,168,0,4,0,10,0,7,0,5,0
oscar-cp,oscar.cp.constraints,LeEqCteReif,19,101,1,9,2,18,2,11,1,7
oscar-cp,oscar.cp.constraints,Channel,186,0,18,0,31,0,14,0,5,0
oscar-cp,oscar.cp.constraints,SoftGCCAC,257,1884,58,124,40,313,39,81,5,24
oscar-cp,oscar.cp.constraints,GraphStronglyConnected,26,463,5,31,2,59,6,34,1,21
oscar-cp,oscar.cp.constraints,IntDivisionAC,18,207,2,30,1,43,3,22,1,8
oscar-cp,oscar.cp.constraints,AllDiffFWC,5,135,0,10,1,28,1,9,1,4
oscar-cp,oscar.cp.constraints,CPObjectiveUnitMinimize,32,22,0,0,7,4,10,4,10,4
oscar-cp,oscar.cp.constraints,GraphSimplePath,697,0,44,0,84,0,64,0,42,0
oscar-cp,oscar.cp.constraints,GCCUpperBC.PartialSum,10,183,1,5,0,18,3,9,2,7
oscar-cp,oscar.cp.constraints,Knapsack.,5,7,0,0,0,1,1,2,1,2
oscar-cp,oscar.cp.constraints,ElementVarAC3,27,480,0,32,1,62,1,26,1,10
oscar-cp,oscar.cp.constraints,GrEq,14,79,0,8,1,12,1,10,1,6
oscar-cp,oscar.cp.constraints,NestedGCCFWC,312,1674,42,116,45,249,31,84,2,34
oscar-cp,oscar.cp.constraints,BinarySum,21,216,0,32,1,50,1,22,1,6
oscar-cp,oscar.cp.constraints,GCCVarFWC,22,747,6,72,3,166,7,41,1,8
oscar-cp,oscar.cp.constraints,CPObjectiveGeometricMinimize,78,0,0,0,13,0,14,0,14,0
oscar-cp,oscar.cp.constraints,NestedGCC,41,0,0,0,4,0,3,0,3,0
oscar-cp,oscar.cp.constraints,ElementVar,27,60,0,2,1,6,1,6,1,5
oscar-cp,oscar.cp.constraints,Permutation,22,119,1,3,1,11,2,5,1,4
oscar-cp,oscar.cp.constraints,SoftGCC,88,0,2,0,6,0,4,0,3,0
oscar-cp,oscar.cp.constraints,GCCVarAC,31,1774,11,113,1,266,12,137,1,86
oscar-cp,oscar.cp.constraints,Spread,40,1139,4,32,2,90,6,50,2,36
oscar-cp,oscar.cp.constraints,Spread.,5,7,0,0,0,1,1,2,1,2
oscar-cp,oscar.cp.constraints,EqualityBC,16,125,0,14,1,27,1,11,1,4
oscar-cp,oscar.cp.constraints,IDStockingCost,67,875,6,40,1,112,11,45,5,28
oscar-cp,oscar.cp.constraints,EqReifBC,125,0,14,0,24,0,11,0,4,0
oscar-cp,oscar.cp.constraints,NestedGCCFWC.UnboundList,0,35,0,0,0,4,0,7,0,7
oscar-cp,oscar.cp.constraints,Among,28,289,2,8,2,25,3,16,1,13
oscar-cp,oscar.cp.constraints,MulCte,14,140,0,6,1,15,1,9,1,6
oscar-cp,oscar.cp.constraints,GraphSymmetric,11,26,0,0,1,4,1,4,1,4
oscar-cp,oscar.cp.constraints,FlowType.UF.,34,8,0,0,0,1,8,2,8,2
oscar-cp,oscar.cp.constraints,DiffReifVar,154,88,18,8,29,12,13,8,2,6
oscar-cp,oscar.cp.constraints,EqualityDC,187,0,16,0,33,0,15,0,7,0
oscar-cp,oscar.cp.constraints,WeightedSumReif,240,0,16,0,18,0,18,0,10,0
oscar-cp,oscar.cp.constraints,LeEq,14,39,0,0,1,3,1,5,1,5
oscar-cp,oscar.cp.constraints,Stretch.,10,188,1,1,2,26,2,3,1,3
oscar-cp,oscar.cp.constraints,GCCBinPacking,99,1692,32,120,7,253,31,82,1,36
oscar-cp,oscar.cp.constraints,GraphPath.Node.6.,22,16,1,1,0,1,4,2,3,2
oscar-cp,oscar.cp.constraints,SoftAllDifferent,95,0,6,0,8,0,6,0,3,0
oscar-cp,oscar.cp.constraints,Minimum,14,181,2,8,1,25,3,10,1,7
oscar-cp,oscar.cp.constraints,EqualityFC,63,0,4,0,10,0,6,0,4,0
oscar-cp,oscar.cp.constraints,EqReifVar,29,222,3,25,3,40,4,18,1,7
oscar-cp,oscar.cp.constraints,EqCons,11,18,0,0,1,2,1,2,1,2
oscar-cp,oscar.cp.constraints,BinPackingFlowExtended,48,663,3,21,3,52,5,39,2,30
oscar-cp,oscar.cp.constraints,AlternativeActivities.,21,0,0,0,3,0,3,0,3,0
oscar-cp,oscar.cp.constraints,Div,264,0,28,0,30,0,22,0,8,0
oscar-cp,oscar.cp.constraints,SubCircuit,18,450,4,28,2,64,8,18,4,6
oscar-cp,oscar.cp.constraints,Path,126,0,0,0,7,0,5,0,5,0
oscar-cp,oscar.cp.constraints,ExcludesEdge,11,26,0,0,1,2,1,3,1,3
oscar-cp,oscar.cp.constraints,GraphWeaklyConnected,11,38,0,0,1,4,1,3,1,3
oscar-cp,oscar.cp.constraints,CountCst,177,0,18,0,34,0,17,0,8,0
oscar-cp,oscar.cp.constraints,NestedGCCFWC.SegmentStructure,4,130,1,1,0,12,1,21,0,21
oscar-cp,oscar.cp.constraints,UnaryResourceVilim,1308,0,64,0,168,0,49,0,17,0
oscar-cp,oscar.cp.constraints,Minus,120,0,2,0,20,0,5,0,4,0
oscar-cp,oscar.cp.constraints,ScalarProduct.,160,0,12,0,19,0,20,0,14,0
oscar-cp,oscar.cp.constraints,CPObjectiveUnitMaximize,35,19,0,0,7,3,11,3,11,3
oscar-cp,oscar.cp.constraints,ElementEq,139,0,12,0,22,0,11,0,5,0
oscar-cp,oscar.cp.constraints,Implication,22,173,1,27,3,39,2,19,1,6
oscar-cp,oscar.cp.constraints,PrefixCCEmbedded.UnboundList,35,0,0,0,4,0,7,0,7,0
oscar-cp,oscar.cp.constraints,SubGraph,20,174,2,8,1,27,3,15,1,12
oscar-cp,oscar.cp.constraints,NestedGCCDecompFWC.TempList,66,0,0,0,6,0,8,0,8,0
oscar-cp,oscar.cp.constraints,ElementCst2D,40,367,6,20,1,48,9,14,3,7
oscar-cp,oscar.cp.constraints,NestedGCCDecompFWC.SegmentStructure,7,72,1,1,0,7,2,10,1,10
oscar-cp,oscar.cp.constraints,Stretch,14,0,0,0,0,0,2,0,2,0
oscar-cp,oscar.cp.constraints,Knapsack,62,793,13,49,7,89,15,41,3,22
oscar-cp,oscar.cp.constraints,Square,46,170,4,14,7,34,5,10,1,5
oscar-cp,oscar.cp.constraints,Disjoint,16,71,0,0,1,9,1,6,1,6
oscar-cp,oscar.cp.constraints,InSet,46,0,0,0,3,0,5,0,5,0
oscar-cp,oscar.cp.constraints,Circuit,12,199,2,8,2,24,4,8,2,5
oscar-cp,oscar.cp.constraints,OrReif2,245,46,23,1,33,5,15,4,3,4
oscar-cp,oscar.cp.constraints,ScalarProduct,60,0,0,0,0,0,12,0,12,0
oscar-cp,oscar.cp.constraints,PrefixCCEmbedded.TempList,66,0,0,0,6,0,8,0,8,0
oscar-cp,oscar.cp.constraints,AllDifferent,10,331,1,15,2,25,2,19,1,12
oscar-cp,oscar.cp.constraints,GraphUndirected,16,111,0,0,1,21,1,6,1,6
oscar-cp,oscar.cp.scheduling.util,Cache,3,0,0,0,1,0,1,0,1,0
oscar-cp,oscar.cp.scheduling.util,ResourceCache.,70,0,4,0,10,0,8,0,6,0
oscar-cp,oscar.cp.scheduling.util,BoundsCache.,68,0,4,0,10,0,8,0,6,0
oscar-cp,oscar.cp.scheduling.util,ThetaLambdaTreeWithTransitionTimesAndFamilies,72,1728,11,81,12,209,16,119,5,84
oscar-cp,oscar.cp.scheduling.util,OpenSparseSet.,16,0,0,0,2,0,3,0,3,0
oscar-cp,oscar.cp.scheduling.util,ThetaLambdaTree,169,911,8,28,28,123,8,34,2,22
oscar-cp,oscar.cp.scheduling.util,OpenSparseSet,5,84,0,2,0,13,1,6,1,5
